carat,cut,color,clarity,price,size
0.31,Premium,G,VS1,802,50.55
0.31,Premium,G,VS1,802,49.15
0.31,Premium,G,VS1,802,50.88
0.31,Premium,G,VS1,802,50.5
0.31,Ideal,G,VS1,802,50.34
0.31,Premium,G,VS1,802,50.11
0.31,Very Good,G,VS1,802,50.41
0.31,Very Good,G,VS1,802,50.41
0.31,Very Good,G,VS1,802,50.71
0.31,Good,G,VS1,802,51.08
0.31,Very Good,G,VS1,802,49.46
0.31,Premium,G,VS1,802,49.39
0.31,Good,G,VS1,802,50.13
0.31,Very Good,G,VS1,802,49.76
0.31,Premium,F,VS2,802,51.6
0.31,Ideal,F,VS2,802,51.57
0.31,Premium,F,VS2,802,50.53
0.31,Premium,F,VS2,802,51.25
0.31,Ideal,F,VS2,802,51.44
0.31,Ideal,F,VS2,802,51.82
0.31,Ideal,F,VS2,802,51.75
0.31,Ideal,F,VS2,802,51.25
0.31,Ideal,F,VS2,802,50.91
0.31,Ideal,F,VS2,802,51.63
0.31,Premium,F,VS2,802,51.48
0.31,Premium,F,VS2,802,50.26
0.31,Ideal,F,VS2,802,50.83
0.31,Premium,F,VS2,802,51.13
0.31,Premium,F,VS2,802,50.74
0.31,Ideal,F,VS2,802,50.9
0.31,Ideal,F,VS2,802,51.28
0.31,Ideal,F,VS2,802,51.66
0.31,Very Good,F,VS2,802,51.25
0.31,Ideal,F,VS2,802,50.25
0.31,Premium,F,VS2,802,50.67
0.31,Premium,F,VS2,802,49.87
0.31,Premium,F,VS2,802,49.87
0.31,Premium,F,VS2,802,49.57
0.31,Ideal,F,VS2,802,50.5
0.31,Premium,F,VS2,802,50.5
0.31,Ideal,F,VS2,802,50.2
0.31,Premium,F,VS2,802,50.57
0.31,Ideal,F,VS2,802,50.57
0.31,Premium,F,VS2,802,49.83
0.31,Ideal,F,VS2,802,50.34
0.31,Ideal,F,VS2,802,50.09
0.31,Premium,F,VS2,802,50.09
0.31,Ideal,F,VS2,802,49.45
0.31,Premium,F,VS2,802,50.01
0.31,Ideal,F,VS2,802,50.15
0.31,Ideal,F,VS2,802,50.15
0.31,Premium,F,VS2,802,50.08
0.31,Very Good,F,VS2,802,50.59
0.31,Good,F,VS2,802,50.97
0.31,Premium,F,VS2,802,49.69
0.31,Premium,F,VS2,802,49.81
0.31,Ideal,F,VS2,802,49.74
0.31,Ideal,F,VS2,802,49.92
0.31,Premium,F,VS2,802,52.79
0.31,Ideal,F,VS2,802,51.99
0.33,Ideal,E,VS1,802,54.11
0.31,Premium,G,VS1,802,51.51
0.31,Premium,G,VS1,802,48.95
0.32,Ideal,F,VVS1,803,52.58
0.31,Ideal,D,VS2,803,51.15
0.33,Ideal,D,VS2,803,55.04
0.36,Ideal,F,VS1,803,59.41
0.36,Ideal,F,VS1,803,61.14
0.36,Ideal,F,VS1,803,59.67
0.36,Ideal,F,VS1,803,60.11
0.43,Ideal,E,SI1,803,71.2
0.42,Premium,I,SI1,803,68.32
0.34,Premium,D,SI1,803,55.57
0.34,Premium,D,SI1,803,55.7
0.34,Very Good,D,SI1,803,55.64
0.34,Ideal,D,SI1,803,55.3
0.42,Premium,I,SI1,803,67.74
0.34,Premium,I,VVS1,803,55.47
0.34,Premium,I,VVS1,803,55.5
0.34,Premium,I,VVS1,803,55.53
0.34,Premium,I,VVS1,803,53.92
0.34,Premium,D,SI1,803,56.43
0.34,Premium,D,SI1,803,56.56
0.34,Ideal,D,SI1,803,56.8
0.34,Ideal,D,SI1,803,56.1
0.34,Ideal,D,SI1,803,56.27
0.34,Ideal,D,SI1,803,55.56
0.34,Premium,D,SI1,803,54.84
0.34,Premium,D,SI1,803,55.04
0.34,Ideal,D,SI1,803,55.77
0.34,Ideal,D,SI1,803,54.75
0.34,Ideal,D,SI1,803,55.82
0.34,Ideal,D,SI1,803,56.27
0.34,Premium,D,SI1,803,54.99
0.34,Ideal,D,SI1,803,55.92
0.34,Premium,D,SI1,803,54.68
0.34,Premium,D,SI1,803,54.61
0.34,Premium,D,SI1,803,54.65
0.34,Premium,D,SI1,803,54.65
0.45,Premium,G,SI2,803,73.52
0.34,Ideal,I,VVS1,803,55.72
0.37,Premium,D,VS1,803,60.67
0.32,Ideal,D,VVS2,803,52.51
0.31,Ideal,D,VS2,804,52.18
0.31,Ideal,E,VS1,804,51.85
0.32,Very Good,D,VVS2,804,52.2
0.43,Very Good,F,VS2,804,70.6
0.31,Ideal,D,VVS2,804,50.76
0.32,Ideal,D,VVS2,804,52.95
0.4,Ideal,G,VS2,804,65.58
0.33,Ideal,F,VS2,804,55.12
0.33,Premium,E,VS2,804,54.33
0.32,Ideal,E,VS2,804,52.42
0.31,Ideal,D,VS2,804,51.92
0.31,Ideal,D,VS2,804,52.52
0.31,Ideal,E,VS1,804,51.06
0.39,Very Good,I,VVS1,805,66.16
0.31,Ideal,D,VVS2,805,51.41
0.39,Ideal,I,VVS1,805,65.98
0.38,Ideal,E,VS2,805,63.03
0.34,Ideal,D,VS2,805,55.98
0.34,Very Good,D,VS2,805,56.14
0.34,Ideal,E,VS1,805,54.99
0.34,Ideal,E,VS1,805,55.17
0.34,Ideal,D,VS2,805,56.5
0.34,Ideal,E,VS1,805,55.81
0.34,Premium,D,VS2,805,55.67
0.34,Ideal,E,VS1,805,56.25
0.34,Ideal,E,VS1,805,56.83
0.34,Ideal,D,VS2,805,55.67
0.34,Ideal,D,VS2,805,55.42
0.34,Ideal,E,VS1,805,56.04
0.34,Ideal,D,VS2,805,55.32
0.34,Very Good,D,VS2,805,55.45
0.34,Ideal,E,VS1,805,56.5
0.34,Ideal,E,VS1,805,54.87
0.34,Ideal,D,VS2,805,57.03
0.34,Ideal,D,VS2,805,56.47
0.34,Premium,D,VS2,805,56.35
0.34,Premium,D,VS2,805,55.32
0.34,Ideal,D,VS2,805,54.48
0.34,Ideal,E,VS1,805,55.72
0.34,Ideal,D,VS2,805,55.22
0.34,Ideal,D,VS2,805,55.35
0.34,Premium,E,VS1,805,56.77
0.34,Ideal,E,VS1,805,55.73
0.34,Ideal,D,VS2,805,55.73
0.33,Very Good,G,VVS2,806,54.59
0.35,Ideal,F,VVS2,806,59.07
0.33,Ideal,G,VVS1,806,54.79
0.33,Ideal,E,VS1,806,55.07
0.33,Ideal,H,IF,806,54.78
0.32,Premium,F,VVS2,806,52.06
0.6,Premium,H,I1,806,98.62
0.42,Ideal,I,VS2,807,69.77
0.35,Ideal,G,VS2,807,58.35
0.44,Ideal,I,VS1,807,73.7
0.44,Ideal,I,VS1,807,72.9
0.46,Ideal,G,SI2,807,75.94
0.46,Ideal,H,SI1,807,77.4
0.29,Premium,E,VVS1,807,46.78
0.36,Premium,F,VS2,807,57.79
0.36,Ideal,F,VS2,807,59.28
0.43,Ideal,D,SI1,807,69.81
0.4,Ideal,I,VVS2,807,66.7
0.4,Ideal,I,VVS2,807,65.36
0.4,Very Good,G,VS2,807,65.52
0.4,Ideal,G,VS2,807,64.86
0.4,Very Good,H,VS1,807,65.94
0.4,Premium,H,VS1,807,64.8
0.4,Good,H,VS1,807,65.82
0.4,Ideal,G,VS2,807,65.79
0.4,Premium,H,VS1,807,65.36
0.4,Good,G,VS2,807,62.34
0.4,Very Good,H,VS1,807,64.81
0.4,Good,G,VS2,807,65.55
0.4,Very Good,G,VS2,807,63.14
0.4,Ideal,H,VS1,807,66.61
0.4,Premium,H,VS1,807,64.81
0.31,Very Good,F,VVS1,808,50.76
0.39,Very Good,E,VS2,808,65.71
0.32,Ideal,E,VVS2,808,53.42
0.38,Ideal,D,VS2,808,63.58
0.32,Ideal,D,VS2,808,53.82
0.35,Ideal,I,IF,808,58.43
0.32,Very Good,D,VVS2,809,53.55
0.46,Very Good,F,SI2,809,76.6
0.38,Ideal,I,VVS2,809,62.54
0.32,Ideal,D,VVS2,809,53.7
0.32,Ideal,F,VVS1,809,52.34
0.37,Ideal,G,VS2,809,61.37
0.41,Ideal,F,VS2,809,68.2
0.38,Good,D,VS2,809,62.42
0.37,Ideal,G,VS1,810,62.16
0.41,Ideal,G,SI2,810,68.44
0.36,Ideal,E,SI1,810,59.02
0.36,Ideal,E,SI1,810,58.51
0.36,Ideal,E,SI1,810,58.2
0.36,Premium,H,VS1,810,59.38
0.36,Premium,H,VS1,810,57.84
0.4,Very Good,J,VS1,810,66.25
0.4,Ideal,J,VS1,810,66.22
0.4,Premium,J,VS1,810,66.12
0.4,Premium,J,VS1,810,66.4
0.4,Premium,J,VS1,810,64.61
0.4,Very Good,J,VS1,810,62.67
0.4,Premium,F,SI2,810,63.55
0.36,Ideal,H,VS1,810,59.36
0.36,Premium,H,VS1,810,59.42
0.36,Premium,E,SI1,810,58.65
0.36,Premium,E,SI1,810,59.67
0.36,Ideal,E,SI1,810,58.81
0.36,Ideal,E,SI1,810,59.44
0.36,Ideal,E,SI1,810,59.39
0.36,Premium,E,SI1,810,58.19
0.36,Very Good,E,SI1,810,58.1
0.36,Ideal,E,SI1,810,59.08
0.36,Ideal,E,SI1,810,58.38
0.3,Very Good,I,IF,810,49.11
0.3,Premium,I,IF,810,49.12
0.3,Very Good,I,IF,810,48.06
0.36,Fair,F,VS1,810,59.46
0.44,Premium,H,VS2,810,71.88
0.42,Ideal,D,SI1,810,68.71
0.33,Premium,G,VVS1,810,53.82
0.33,Ideal,F,VVS2,810,54.41
0.42,Ideal,D,SI1,810,69.26
0.44,Ideal,F,SI1,810,71.79
0.33,Ideal,F,VVS2,810,54.06
0.42,Ideal,D,SI1,810,70.13
0.44,Very Good,E,SI1,810,72.42
0.42,Premium,D,SI1,810,69.68
0.33,Ideal,F,VVS2,810,54.21
0.44,Very Good,I,VS1,810,71.89
0.42,Very Good,D,SI1,810,68.4
0.33,Ideal,G,VVS1,810,54.16
0.44,Ideal,E,SI1,810,72.32
0.42,Ideal,D,SI1,810,67.91
0.42,Ideal,D,SI1,810,69.29
0.42,Very Good,D,SI1,810,68.73
0.44,Very Good,E,SI1,810,69.84
0.42,Ideal,D,SI1,810,69.75
0.44,Ideal,E,SI1,810,72.33
0.37,Ideal,H,VVS1,810,59.65
0.44,Premium,E,SI1,810,71.57
0.42,Ideal,D,SI1,810,68.28
0.42,Ideal,D,SI1,810,68.23
0.42,Premium,D,SI1,810,67.77
0.42,Premium,D,SI1,810,67.86
0.42,Premium,D,SI1,810,68.02
0.33,Very Good,F,VVS2,810,54.48
0.33,Ideal,F,VVS2,810,54.62
0.41,Very Good,I,VVS2,811,67.59
0.41,Ideal,G,VS2,811,68.06
0.37,Ideal,E,VS2,811,60.07
0.37,Premium,E,VS2,811,59.72
0.37,Premium,E,VS2,811,60.41
0.37,Ideal,E,VS2,811,61.66
0.37,Premium,E,VS2,811,61.23
0.37,Ideal,E,VS2,811,60.6
0.34,Ideal,I,SI1,459,56.62
0.34,Ideal,I,SI1,459,55.57
0.34,Very Good,I,SI1,459,55.0
0.34,Premium,I,SI1,459,55.82
0.34,Ideal,I,SI1,459,54.73
0.34,Ideal,I,SI1,459,55.75
0.34,Very Good,I,SI1,459,57.13
0.34,Ideal,I,SI1,459,54.9
0.33,Very Good,G,SI2,460,56.15
0.25,Ideal,F,VS2,460,41.33
0.25,Ideal,G,VS1,460,41.23
0.35,Good,F,SI2,460,56.82
0.35,Very Good,F,SI2,460,57.43
0.35,Premium,J,VS1,460,57.28
0.24,Very Good,E,VS2,461,39.62
0.24,Very Good,F,VS2,461,40.41
0.24,Very Good,F,VS1,461,39.69
0.24,Very Good,E,VS1,461,38.83
0.31,Ideal,J,VVS1,461,50.74
0.31,Ideal,I,VS1,461,50.78
0.32,Ideal,G,SI1,461,53.38
0.32,Ideal,G,SI1,461,53.5
0.3,Ideal,F,SI1,461,49.02
0.3,Ideal,F,SI1,461,49.32
0.32,Premium,H,SI1,461,52.37
0.32,Premium,H,SI1,461,52.3
0.32,Very Good,H,SI1,461,51.85
0.32,Good,H,SI1,461,51.73
0.32,Good,H,SI1,461,51.2
0.32,Very Good,H,SI1,461,52.45
0.37,Very Good,E,VS2,811,60.76
0.37,Very Good,E,VS2,811,59.36
0.37,Very Good,E,VS2,811,61.28
0.37,Ideal,E,VS2,811,60.91
0.37,Ideal,E,VS2,811,60.33
0.37,Very Good,E,VS2,811,59.97
0.37,Ideal,F,VS1,811,60.83
0.37,Ideal,E,VS2,811,61.09
0.37,Ideal,F,VS1,811,60.67
0.37,Very Good,E,VS2,811,59.65
0.37,Ideal,E,VS2,811,60.01
0.37,Ideal,E,VS2,811,59.93
0.37,Ideal,E,VS2,811,59.65
0.37,Very Good,E,VS2,811,59.55
0.37,Premium,E,VS2,811,60.19
0.3,Ideal,E,VVS2,812,50.56
0.38,Premium,E,SI2,812,61.09
0.38,Premium,D,SI2,812,61.41
0.38,Ideal,D,SI2,812,62.64
0.38,Premium,D,SI2,812,61.87
0.38,Premium,I,VS2,812,60.6
0.38,Premium,I,VS2,812,60.83
0.38,Premium,I,VS2,812,60.49
0.38,Premium,I,VS2,812,61.18
0.38,Premium,I,VS2,812,63.27
0.38,Premium,H,SI1,812,60.85
0.38,Premium,H,SI1,812,61.14
0.38,Very Good,H,SI1,812,61.57
0.38,Premium,D,SI2,812,61.28
0.38,Ideal,E,SI2,812,63.13
0.44,Very Good,I,VS1,813,71.53
0.34,Ideal,G,VVS1,813,56.35
0.3,Ideal,E,VVS1,813,50.56
0.32,Ideal,E,VVS1,813,52.55
0.38,Ideal,E,VS2,813,63.21
0.44,Ideal,G,SI1,813,73.16
0.3,Ideal,G,IF,813,50.48
0.4,Fair,E,VS2,813,65.08
0.43,Premium,F,SI2,813,70.28
0.41,Very Good,G,VS2,813,66.67
0.31,Good,E,IF,813,49.31
0.3,Very Good,E,VVS2,814,50.26
0.3,Very Good,F,VVS1,814,49.27
0.3,Very Good,F,VVS1,814,49.09
0.4,Very Good,E,VS2,814,66.35
0.31,Good,F,VS1,814,52.85
0.31,Fair,E,VS2,814,51.35
0.31,Ideal,F,VVS2,814,52.64
0.33,Ideal,E,VVS2,814,54.23
0.33,Ideal,E,VVS2,814,54.99
0.33,Ideal,E,VVS2,814,54.3
0.3,Ideal,D,VVS2,814,50.6
0.3,Ideal,D,VVS2,814,50.67
0.3,Ideal,D,VVS2,814,49.07
0.3,Ideal,D,VVS2,814,49.11
0.3,Ideal,D,VVS2,814,50.6
0.3,Ideal,D,VVS2,814,49.53
0.3,Ideal,D,VVS2,814,49.97
0.3,Ideal,D,VVS2,814,48.78
0.3,Ideal,D,VVS2,814,48.84
0.3,Ideal,D,VVS2,814,50.32
0.32,Ideal,G,VVS1,814,53.06
0.32,Ideal,G,VVS1,814,52.27
0.32,Ideal,G,VVS1,814,54.33
0.32,Ideal,G,VVS1,814,53.06
0.32,Ideal,G,VVS1,814,52.9
0.32,Ideal,G,VVS1,814,54.26
0.32,Ideal,G,VVS1,814,53.38
0.32,Ideal,G,VVS1,814,53.42
0.32,Ideal,G,VVS1,814,54.43
0.32,Ideal,G,VVS1,814,54.29
0.32,Ideal,G,VVS1,814,53.18
0.32,Ideal,G,VVS1,814,53.21
0.32,Ideal,G,VVS1,814,53.33
0.32,Ideal,G,VVS1,814,53.21
0.3,Ideal,F,VVS1,814,49.83
0.3,Ideal,F,VVS1,814,49.25
0.3,Ideal,F,VVS1,814,48.47
0.3,Ideal,F,VVS1,814,49.62
0.3,Ideal,F,VVS1,814,50.71
0.3,Ideal,F,VVS1,814,48.8
0.3,Ideal,F,VVS1,814,51.33
0.3,Ideal,F,VVS1,814,50.55
0.3,Ideal,F,VVS1,814,49.23
0.3,Ideal,F,VVS1,814,48.54
0.3,Ideal,F,VVS1,814,48.8
0.3,Ideal,F,VVS1,814,48.36
0.3,Ideal,F,VVS1,814,50.45
0.3,Ideal,F,VVS1,814,48.43
0.3,Ideal,F,VVS1,814,49.14
0.3,Ideal,F,VVS1,814,49.71
0.3,Ideal,F,VVS1,814,49.6
0.3,Ideal,F,VVS1,814,49.14
0.32,Ideal,H,IF,814,52.51
0.32,Ideal,H,IF,814,53.89
0.32,Ideal,H,IF,814,54.43
0.32,Ideal,H,IF,814,53.06
0.32,Ideal,H,IF,814,53.02
0.32,Ideal,H,IF,814,53.0
0.32,Ideal,H,IF,814,52.97
0.32,Ideal,H,IF,814,54.25
0.32,Ideal,H,IF,814,53.94
0.32,Ideal,H,IF,814,52.61
0.32,Ideal,H,IF,814,53.97
0.4,Good,D,VS2,814,64.51
0.26,Ideal,F,VVS1,814,42.72
0.26,Ideal,E,VVS1,814,42.53
0.26,Premium,E,VVS1,814,42.13
0.42,Premium,E,SI2,814,69.86
0.47,Premium,I,SI2,814,75.89
0.3,Premium,E,VS1,814,49.04
0.3,Premium,E,VS1,814,48.81
0.32,Premium,E,VVS1,814,53.23
0.32,Ideal,E,VVS1,814,53.24
0.3,Good,E,VVS2,814,48.04
0.32,Ideal,D,VS1,814,52.82
0.46,Very Good,F,SI2,815,74.55
0.29,Very Good,F,IF,815,49.61
0.37,Ideal,G,VVS2,815,61.57
0.29,Ideal,E,VVS2,815,46.88
0.31,Ideal,D,VVS2,815,51.71
0.31,Ideal,D,VVS2,815,52.78
0.37,Ideal,H,VVS1,815,61.97
0.37,Ideal,H,VVS1,815,61.79
0.37,Ideal,H,VVS1,815,62.14
0.31,Ideal,F,VVS1,815,52.49
0.31,Ideal,F,VVS1,815,50.67
0.29,Ideal,F,VVS1,815,47.84
0.4,Ideal,H,VS1,815,65.93
0.29,Ideal,E,IF,815,48.13
0.38,Premium,D,SI1,815,63.53
0.32,Very Good,E,VVS2,816,54.14
0.34,Good,E,VS2,816,80.93
0.32,Ideal,E,VVS2,816,52.51
0.32,Ideal,E,VVS2,816,53.82
0.32,Ideal,E,VVS2,816,53.17
0.39,Ideal,G,VS2,816,64.77
0.34,Ideal,E,VS1,816,55.17
0.4,Good,G,VS2,816,65.39
0.31,Premium,E,VS1,816,50.57
0.31,Premium,E,VS1,816,50.78
0.4,Premium,G,SI1,816,65.92
0.31,Premium,D,VS2,816,52.68
0.31,Premium,D,VS2,816,50.59
0.34,Fair,F,VS2,816,57.61
0.34,Ideal,E,VS2,816,56.19
0.31,Ideal,D,VS2,816,51.09
0.31,Ideal,G,VVS1,816,50.93
0.31,Ideal,G,VVS1,816,50.93
0.31,Ideal,H,IF,816,51.11
0.31,Premium,E,VVS2,816,51.44
0.31,Ideal,E,VVS2,816,52.31
0.39,Ideal,I,VS1,816,64.09
0.31,Very Good,G,VVS1,816,50.22
0.31,Very Good,G,VVS1,816,51.46
0.31,Very Good,G,VVS1,816,51.07
0.31,Good,G,VVS1,816,51.02
0.31,Ideal,E,VVS2,816,50.6
0.31,Premium,G,VVS1,816,49.8
0.31,Ideal,E,VVS2,816,50.71
0.31,Very Good,E,VVS2,816,52.0
0.31,Ideal,H,IF,816,51.56
0.31,Premium,G,VVS1,816,51.15
0.31,Ideal,G,VVS1,816,50.24
0.31,Ideal,G,VVS1,816,50.75
0.31,Premium,E,VVS2,816,50.41
0.31,Premium,E,VVS2,816,50.1
0.31,Ideal,E,VVS2,816,50.91
0.31,Very Good,G,VVS1,816,49.61
0.31,Premium,G,VVS1,816,51.63
0.31,Good,G,VVS1,816,51.8
0.31,Ideal,G,VVS1,816,51.38
0.31,Ideal,G,VVS1,816,51.26
0.31,Premium,G,VVS1,816,49.78
0.31,Premium,H,IF,816,50.56
0.31,Good,G,VVS1,816,51.61
0.31,Ideal,G,VVS1,816,51.37
0.31,Ideal,G,VVS1,816,50.91
0.31,Very Good,G,VVS1,816,50.55
0.31,Premium,G,VVS1,816,49.68
0.31,Premium,G,VVS1,816,49.99
0.31,Premium,E,VVS2,816,49.88
0.31,Ideal,G,VVS1,816,51.13
0.31,Premium,G,VVS1,816,50.72
0.31,Premium,G,VVS1,816,50.3
0.31,Very Good,G,VVS1,816,51.66
0.31,Very Good,G,VVS1,816,49.62
0.31,Ideal,G,VVS1,816,51.47
0.31,Ideal,H,IF,816,51.09
0.31,Premium,H,IF,816,50.6
0.31,Ideal,E,VVS2,816,51.25
0.31,Premium,G,VVS1,816,51.42
0.31,Ideal,G,VVS1,816,51.15
0.31,Very Good,E,VVS2,816,50.52
0.39,Very Good,I,VVS2,817,63.41
0.36,Ideal,F,VVS2,817,59.54
0.25,Ideal,F,VVS1,817,41.04
0.38,Ideal,G,VS1,817,62.84
0.36,Ideal,E,VS1,817,58.77
0.3,Ideal,D,VS1,817,49.48
0.37,Premium,G,VS1,817,61.62
0.43,Very Good,G,VS1,817,71.49
0.38,Very Good,D,VS2,818,64.24
0.43,Ideal,G,SI1,818,71.68
0.41,Premium,E,SI2,818,66.68
0.41,Ideal,E,SI2,818,66.03
0.41,Very Good,E,SI2,818,67.12
0.41,Premium,E,SI2,818,65.66
0.41,Very Good,E,SI2,818,66.11
0.41,Very Good,E,SI2,818,66.33
0.41,Very Good,E,SI2,818,65.61
0.41,Good,E,SI2,818,66.91
0.41,Premium,D,SI2,818,66.14
0.41,Very Good,D,SI2,818,67.04
0.41,Fair,E,SI2,818,66.51
0.37,Very Good,E,VS1,818,61.9
0.37,Good,E,VS1,818,61.44
0.4,Very Good,H,VS1,818,66.3
0.34,Very Good,E,VVS2,819,56.67
0.34,Very Good,G,VVS1,819,56.29
0.34,Very Good,G,VVS1,819,57.01
0.36,Ideal,F,VS1,819,61.09
0.3,Premium,G,VVS2,819,48.71
0.3,Very Good,H,VVS1,819,50.52
0.3,Premium,H,VVS1,819,48.11
0.3,Ideal,H,VVS1,819,48.57
0.3,Very Good,G,VVS2,819,49.31
0.3,Ideal,G,VVS2,819,49.78
0.3,Ideal,G,VVS2,819,49.81
0.3,Premium,G,VVS2,819,49.16
0.3,Fair,G,VVS2,819,47.4
0.4,Ideal,G,VS1,819,64.86
0.37,Very Good,D,VS1,820,62.64
0.35,Ideal,G,VVS2,820,58.05
0.39,Ideal,I,VVS1,820,64.45
0.33,Ideal,G,VVS1,820,54.75
0.33,Ideal,G,VVS1,820,54.16
0.4,Ideal,J,SI1,820,67.23
0.33,Ideal,H,IF,820,54.38
0.4,Good,G,VS1,820,67.18
0.27,Premium,F,IF,820,44.58
0.36,Very Good,G,VS1,821,59.29
0.32,Ideal,H,VVS1,821,52.94
0.31,Ideal,F,VS1,821,52.51
0.31,Ideal,F,VS1,821,52.15
0.31,Ideal,F,IF,821,48.5
0.4,Premium,E,SI2,821,65.25
0.34,Premium,G,VS1,821,56.7
0.36,Very Good,G,VVS1,821,58.61
0.39,Ideal,F,VS2,821,63.54
0.39,Very Good,F,VS2,821,65.61
0.36,Ideal,G,VVS2,821,58.46
0.39,Premium,I,VVS1,821,63.21
0.39,Very Good,F,VS2,821,61.95
0.39,Very Good,F,VS2,821,63.61
0.36,Ideal,H,VVS1,821,58.92
0.36,Very Good,G,VVS2,821,59.1
0.4,Very Good,G,VS1,822,64.42
0.38,Ideal,F,VS2,822,62.24
0.33,Ideal,D,VS2,822,56.39
0.41,Very Good,G,VS1,823,68.64
0.39,Premium,F,SI1,823,64.66
0.37,Ideal,D,SI1,823,60.8
0.4,Good,H,VVS2,823,65.57
0.42,Ideal,G,VS1,823,69.1
0.42,Ideal,H,VVS2,823,68.8
0.33,Ideal,F,VVS2,824,54.55
0.33,Ideal,F,VVS2,824,55.16
0.33,Ideal,F,VVS2,824,53.94
0.36,Ideal,I,VVS1,824,60.22
0.41,Ideal,I,VS1,824,68.43
0.41,Ideal,F,SI1,824,67.31
0.41,Ideal,E,SI1,824,68.53
0.31,Ideal,G,VS1,824,51.1
0.34,Very Good,F,VVS2,825,56.29
0.34,Very Good,F,VVS2,825,56.39
0.36,Very Good,F,VS1,825,59.64
0.36,Very Good,F,VS1,825,59.85
0.4,Ideal,G,VS2,825,66.35
0.45,Ideal,I,VS1,825,75.58
0.45,Ideal,I,VS1,825,75.53
0.45,Ideal,I,VS1,825,73.53
0.32,Ideal,E,VS1,825,53.82
0.32,Ideal,E,VS1,825,53.21
0.32,Ideal,E,VS1,825,53.86
0.32,Ideal,E,VS1,825,53.86
0.32,Ideal,E,VS1,825,52.49
0.28,Ideal,F,IF,825,47.91
0.3,Good,D,VVS1,825,47.55
0.37,Good,D,VS1,825,64.5
0.42,Premium,D,VS2,825,68.39
0.34,Ideal,E,VVS2,826,57.15
0.3,Ideal,E,VVS1,826,49.65
0.3,Ideal,E,VVS1,826,50.45
0.3,Ideal,E,VVS1,826,50.62
0.3,Ideal,E,VVS1,826,49.62
0.3,Ideal,E,VVS1,826,49.67
0.4,Ideal,I,VS1,826,66.49
0.3,Ideal,G,IF,826,50.27
0.34,Good,G,VVS2,826,55.34
0.32,Premium,H,SI1,461,52.43
0.32,Good,H,SI1,461,52.78
0.32,Very Good,H,SI1,461,53.21
0.32,Good,H,SI1,461,52.9
0.28,Very Good,I,VS1,462,46.27
0.26,Ideal,H,VS1,462,42.38
0.28,Ideal,H,VS1,462,46.44
0.23,Good,F,VVS2,462,38.3
0.25,Good,D,VVS2,462,40.71
0.23,Good,E,VVS1,462,37.7
0.31,Very Good,G,SI1,462,50.94
0.31,Premium,G,SI1,462,50.97
0.31,Good,D,SI2,462,50.13
0.31,Very Good,D,SI2,462,50.9
0.31,Very Good,D,SI2,462,50.88
0.31,Very Good,D,SI2,462,52.09
0.31,Good,D,SI2,462,51.44
0.31,Very Good,G,SI1,462,51.66
0.31,Ideal,G,SI1,462,51.94
0.31,Premium,G,SI1,462,50.36
0.31,Very Good,D,SI2,462,50.39
0.31,Very Good,D,SI2,462,50.69
0.31,Premium,D,SI2,462,50.43
0.31,Premium,D,SI2,462,50.88
0.31,Very Good,G,SI1,462,50.76
0.31,Premium,D,SI2,462,50.99
0.31,Good,G,SI1,462,50.95
0.31,Ideal,D,SI2,462,50.43
0.31,Good,G,SI1,462,50.9
0.31,Ideal,G,SI1,462,51.4
0.31,Good,E,VVS1,826,50.56
0.51,Premium,E,I1,826,84.38
0.4,Good,F,VS2,826,66.19
0.31,Very Good,D,VVS1,826,51.53
0.38,Very Good,J,IF,827,63.04
0.33,Ideal,H,VVS2,827,54.06
0.28,Ideal,D,VVS2,827,47.07
0.4,Good,D,VS2,827,64.52
0.41,Good,F,VS1,827,66.43
0.41,Good,E,VS1,827,64.53
0.35,Very Good,D,SI1,827,58.43
0.35,Ideal,D,SI1,827,58.33
0.35,Ideal,D,SI1,827,57.14
0.35,Premium,D,SI1,827,58.02
0.35,Ideal,D,SI1,827,57.84
0.35,Premium,D,SI1,827,58.17
0.35,Premium,D,SI1,827,57.81
0.35,Premium,D,SI1,827,57.56
0.35,Ideal,D,SI1,827,58.19
0.35,Ideal,D,SI1,827,57.84
0.35,Premium,D,SI1,827,57.54
0.35,Ideal,D,SI1,827,57.74
0.35,Premium,D,SI1,827,56.76
0.35,Ideal,D,SI1,827,57.16
0.35,Ideal,D,SI1,827,56.54
0.35,Ideal,D,SI1,827,57.1
0.35,Ideal,D,SI1,827,57.05
0.35,Ideal,D,SI1,827,57.89
0.38,Ideal,F,SI2,827,63.58
0.5,Fair,F,I1,827,82.48
0.41,Ideal,I,VVS2,827,66.89
0.41,Very Good,G,VS2,827,65.07
0.41,Good,I,VVS2,827,67.63
0.41,Very Good,G,VS2,827,66.12
0.32,Ideal,F,VVS1,827,53.3
0.41,Premium,G,VS2,827,66.91
0.41,Premium,G,VS2,827,66.07
0.41,Ideal,G,VS2,827,68.11
0.41,Ideal,G,VS2,827,66.56
0.41,Premium,G,VS2,827,66.77
0.41,Premium,I,VVS2,827,65.36
0.41,Very Good,G,VS2,827,67.93
0.41,Premium,G,VS2,827,67.05
0.41,Ideal,H,VS1,827,67.24
0.41,Premium,G,VS2,827,66.5
0.41,Premium,G,VS2,827,66.08
0.41,Ideal,G,VS2,827,66.59
0.41,Premium,G,VS2,827,65.83
0.41,Premium,G,VS2,827,66.66
